EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2003072430F020826200E1E,1,1,143,-39,-3900,2372,1456382230022132,1456382230022132,1,1456390178956
E2003072430F020826200E1E,1,1,-2109,-42,-4200,312,1456382230032382,1456382230032382,1,1456390179038
E2003072430F020826200E1E,1,1,-1197,-39,-3900,3636,1456382230035605,1456382230035605,1,1456390179039
E2003072430F020826200E1E,1,1,-338,-42,-4250,1212,1456382230046715,1456382230046715,1,1456390179039
E2003072430F020826200E1E,1,1,-807,-42,-4200,532,1456382230049990,1456382230049990,1,1456390179040
E2003072430F020826200E1E,1,1,-833,-39,-3900,2668,1456382230060127,1456382230060127,1,1456390179040
E2003072430F020826200E1E,1,1,-364,-41,-4100,2104,1456382230064205,1456382230064205,1,1456390179041
E2003072430F020826200E1E,1,1,-117,-41,-4150,2100,1456382230082494,1456382230082494,1,1456390179041
E2003072430F020826200E1E,1,1,-1028,-41,-4150,1064,1456382230086742,1456382230086742,1,1456390179042
E2003072430F020826200E1E,1,1,-195,-40,-4050,2948,1456382230097000,1456382230097000,1,1456390179042
E2003072430F020826200E1E,1,1,-26,-39,-3950,2376,1456382230100037,1456382230100037,1,1456390179043
E2003072430F020826200E1E,1,1,-859,-38,-3800,2844,1456382230118265,1456382230118265,1,1456390179044
E2003072430F020826200E1E,1,1,-1002,-39,-3950,2248,1456382230121286,1456382230121286,1,1456390179045
E2003072430F020826200E1E,1,1,169,-42,-4250,3636,1456382230131275,1456382230131275,1,1456390179059
E2003072430F020826200E1E,1,1,273,-41,-4100,3132,1456382230134495,1456382230134495,1,1456390179060
E2003072430F020826200E1E,1,1,-364,-42,-4250,1668,1456382230144473,1456382230144473,1,1456390179061
E2003072430F020826200E1E,1,1,-664,-44,-4400,816,1456382230147500,1456382230147500,1,1456390179145
E2003072430F020826200E1E,1,1,-143,-39,-3900,2604,1456382230157926,1456382230157926,1,1456390179145
E2003072430F020826200E1E,1,1,-143,-40,-4050,2024,1456382230160928,1456382230160928,1,1456390179145
E2003072430F020826200E1E,1,1,-1471,-40,-4050,3744,1456382230170913,1456382230170913,1,1456390179145
E2003072430F020826200E1E,1,1,364,-40,-4000,3036,1456382230174195,1456382230174195,1,1456390179146
E2003072430F020826200E1E,1,1,-442,-39,-3950,3444,1456382230192292,1456382230192292,1,1456390179146
E2003072430F020826200E1E,1,1,26,-39,-3950,2908,1456382230195301,1456382230195301,1,1456390179146
E2003072430F020826200E1E,1,1,0,-43,-4300,560,1456382230205264,1456382230205264,1,1456390179146
E2003072430F020826200E1E,1,1,351,-43,-4300,3920,1456382230208251,1456382230208251,1,1456390179147
E2003072430F020826200E1E,1,1,26,-39,-3900,2244,1456382230218730,1456382230218730,1,1456390179148
